"","RECYEAR","RECMONTH","RECDAY","TRANSNUM","WATERSHED","COMMONNAME","AOUCODE","NOBS","TransID","yrID","SpecID","DURATION","REP"
"882",1982,10,11,14,"020B","American Crow","AMCR",0,3,2,2,23,4
"883",1982,10,11,14,"020B","American Goldfinch","AMGO",0,3,2,3,23,4
"884",1982,10,11,14,"020B","American Robin","AMRO",0,3,2,4,23,4
"885",1982,10,11,14,"020B","American Tree Sparrow","ATSP",0,3,2,5,23,4
"886",1982,10,11,14,"020B","Baltimore Oriole","BAOR",0,3,2,6,23,4
"887",1982,10,11,14,"020B","Barn Swallow","BARS",0,3,2,7,23,4
"888",1982,10,11,14,"020B","Bell's Vireo","BEVI",0,3,2,8,23,4
"889",1982,10,11,14,"020B","Black-capped Chickadee","BCCH",0,3,2,9,23,4
"890",1982,10,11,14,"020B","Blue Grosbeak","BLGR",0,3,2,10,23,4
"891",1982,10,11,14,"020B","Blue Jay","BLJA",0,3,2,11,23,4
"892",1982,10,11,14,"020B","Brown-headed Cowbird","BHCO",0,3,2,12,23,4
"893",1982,10,11,14,"020B","Brown Thrasher","BRTH",0,3,2,13,23,4
"894",1982,10,11,14,"020B","Cliff Swallow","CLSW",0,3,2,14,23,4
"895",1982,10,11,14,"020B","Common Grackle","COGR",0,3,2,15,23,4
"896",1982,10,11,14,"020B","Common Yellowthroat","COYE",0,3,2,16,23,4
"897",1982,10,11,14,"020B","Dark-eyed Junco","DEJU",0,3,2,17,23,4
"898",1982,10,11,14,"020B","Dickcissel","DICK",0,3,2,18,23,4
"899",1982,10,11,14,"020B","Eastern Bluebird","EABL",0,3,2,19,23,4
"900",1982,10,11,14,"020B","Eastern Kingbird","EAKI",0,3,2,20,23,4
"901",1982,10,11,14,"020B","Eastern Meadowlark","EAME",1,3,2,21,23,4
"902",1982,10,11,14,"020B","Eastern Towhee","EATO",0,3,2,22,23,4
"903",1982,10,11,14,"020B","European Starling","EUST",0,3,2,23,23,4
"904",1982,10,11,14,"020B","Field Sparrow","FISP",0,3,2,24,23,4
"905",1982,10,11,14,"020B","Grasshopper Sparrow","GRSP",0,3,2,25,23,4
"906",1982,10,11,14,"020B","Gray Catbird","GRCA",0,3,2,26,23,4
"907",1982,10,11,14,"020B","Great-tailed Grackle","GTGR",0,3,2,27,23,4
"908",1982,10,11,14,"020B","Great Crested Flycatcher","GCFL",0,3,2,28,23,4
"909",1982,10,11,14,"020B","Henslow's Sparrow","HESP",0,3,2,29,23,4
"910",1982,10,11,14,"020B","Horned Lark","HOLA",0,3,2,30,23,4
"911",1982,10,11,14,"020B","House Wren","HOWR",0,3,2,31,23,4
"912",1982,10,11,14,"020B","Indigo Bunting","INBU",0,3,2,32,23,4
"913",1982,10,11,14,"020B","Lark Sparrow","LASP",0,3,2,33,23,4
"914",1982,10,11,14,"020B","LeConte's Sparrow","LCSP",2,3,2,34,23,4
"915",1982,10,11,14,"020B","Lincoln's Sparrow","LISP",3,3,2,35,23,4
"916",1982,10,11,14,"020B","Loggerhead Shrike","LOSH",0,3,2,36,23,4
"917",1982,10,11,14,"020B","Mourning Dove","MODO",0,3,2,37,23,4
"918",1982,10,11,14,"020B","Northern Cardinal","NOCA",0,3,2,38,23,4
"919",1982,10,11,14,"020B","Northern Flicker","NOFL",1,3,2,39,23,4
"920",1982,10,11,14,"020B","Northern Rough-winged Swallow","NRWS",0,3,2,40,23,4
"921",1982,10,11,14,"020B","Orchard Oriole","OROR",0,3,2,41,23,4
"922",1982,10,11,14,"020B","Pine Siskin","PISI",0,3,2,42,23,4
"923",1982,10,11,14,"020B","Red-winged Blackbird","RWBL",0,3,2,43,23,4
"924",1982,10,11,14,"020B","Savannah Sparrow","SAVS",0,3,2,44,23,4
"925",1982,10,11,14,"020B","Sedge Wren","SEWR",1,3,2,45,23,4
"926",1982,10,11,14,"020B","Song Sparrow","SOSP",0,3,2,46,23,4
"927",1982,10,11,14,"020B","Spotted Towhee","SPTO",0,3,2,47,23,4
"928",1982,10,11,14,"020B","Summer Tanager","SUTA",0,3,2,48,23,4
"929",1982,10,11,14,"020B","Swamp Sparrow","SWSP",0,3,2,49,23,4
"930",1982,10,11,14,"020B","Tufted Titmouse","TUTI",0,3,2,50,23,4
"931",1982,10,11,14,"020B","Vesper Sparrow","VESP",0,3,2,51,23,4
"932",1982,10,11,14,"020B","Warbling Vireo","WAVI",0,3,2,52,23,4
"933",1982,10,11,14,"020B","Western Kingbird","WEKI",0,3,2,53,23,4
"934",1982,10,11,14,"020B","Yellow-billed Cuckoo","YBCU",0,3,2,54,23,4
"935",1982,10,11,14,"020B","Yellow Warbler","YEWA",0,3,2,55,23,4
"936",1982,10,15,8,"001D","Acadian Flycatcher","ACFL",0,2,2,1,33,4
"937",1982,10,15,8,"001D","American Crow","AMCR",0,2,2,2,33,4
"938",1982,10,15,8,"001D","American Goldfinch","AMGO",0,2,2,3,33,4
"939",1982,10,15,8,"001D","American Robin","AMRO",0,2,2,4,33,4
"940",1982,10,15,8,"001D","American Tree Sparrow","ATSP",0,2,2,5,33,4
"941",1982,10,15,8,"001D","Baltimore Oriole","BAOR",0,2,2,6,33,4
"942",1982,10,15,8,"001D","Barn Swallow","BARS",0,2,2,7,33,4
"943",1982,10,15,8,"001D","Bell's Vireo","BEVI",0,2,2,8,33,4
"944",1982,10,15,8,"001D","Black-capped Chickadee","BCCH",0,2,2,9,33,4
"945",1982,10,15,8,"001D","Blue Grosbeak","BLGR",0,2,2,10,33,4
"946",1982,10,15,8,"001D","Blue Jay","BLJA",0,2,2,11,33,4
"947",1982,10,15,8,"001D","Brown-headed Cowbird","BHCO",0,2,2,12,33,4
"948",1982,10,15,8,"001D","Brown Thrasher","BRTH",0,2,2,13,33,4
"949",1982,10,15,8,"001D","Cliff Swallow","CLSW",0,2,2,14,33,4
"950",1982,10,15,8,"001D","Common Grackle","COGR",0,2,2,15,33,4
"951",1982,10,15,8,"001D","Common Yellowthroat","COYE",0,2,2,16,33,4
"952",1982,10,15,8,"001D","Dark-eyed Junco","DEJU",0,2,2,17,33,4
"953",1982,10,15,8,"001D","Dickcissel","DICK",0,2,2,18,33,4
"954",1982,10,15,8,"001D","Eastern Bluebird","EABL",0,2,2,19,33,4
"955",1982,10,15,8,"001D","Eastern Kingbird","EAKI",0,2,2,20,33,4
"956",1982,10,15,8,"001D","Eastern Meadowlark","EAME",0,2,2,21,33,4
"957",1982,10,15,8,"001D","Eastern Towhee","EATO",0,2,2,22,33,4
"958",1982,10,15,8,"001D","European Starling","EUST",0,2,2,23,33,4
"959",1982,10,15,8,"001D","Field Sparrow","FISP",0,2,2,24,33,4
"960",1982,10,15,8,"001D","Grasshopper Sparrow","GRSP",0,2,2,25,33,4
"961",1982,10,15,8,"001D","Gray Catbird","GRCA",0,2,2,26,33,4
"962",1982,10,15,8,"001D","Great-tailed Grackle","GTGR",0,2,2,27,33,4
"963",1982,10,15,8,"001D","Great Crested Flycatcher","GCFL",0,2,2,28,33,4
"964",1982,10,15,8,"001D","Henslow's Sparrow","HESP",0,2,2,29,33,4
"965",1982,10,15,8,"001D","Horned Lark","HOLA",0,2,2,30,33,4
"966",1982,10,15,8,"001D","House Wren","HOWR",0,2,2,31,33,4
"967",1982,10,15,8,"001D","Indigo Bunting","INBU",0,2,2,32,33,4
"968",1982,10,15,8,"001D","Lark Sparrow","LASP",0,2,2,33,33,4
"969",1982,10,15,8,"001D","LeConte's Sparrow","LCSP",7,2,2,34,33,4
"970",1982,10,15,8,"001D","Lincoln's Sparrow","LISP",0,2,2,35,33,4
"971",1982,10,15,8,"001D","Loggerhead Shrike","LOSH",0,2,2,36,33,4
"972",1982,10,15,8,"001D","Mourning Dove","MODO",0,2,2,37,33,4
"973",1982,10,15,8,"001D","Northern Cardinal","NOCA",0,2,2,38,33,4
"974",1982,10,15,8,"001D","Northern Flicker","NOFL",0,2,2,39,33,4
"975",1982,10,15,8,"001D","Northern Rough-winged Swallow","NRWS",0,2,2,40,33,4
"976",1982,10,15,8,"001D","Orchard Oriole","OROR",0,2,2,41,33,4
"977",1982,10,15,8,"001D","Pine Siskin","PISI",0,2,2,42,33,4
"978",1982,10,15,8,"001D","Red-winged Blackbird","RWBL",0,2,2,43,33,4
"979",1982,10,15,8,"001D","Savannah Sparrow","SAVS",0,2,2,44,33,4
"980",1982,10,15,8,"001D","Sedge Wren","SEWR",2,2,2,45,33,4
"981",1982,10,15,8,"001D","Song Sparrow","SOSP",0,2,2,46,33,4
"982",1982,10,15,8,"001D","Spotted Towhee","SPTO",0,2,2,47,33,4
"983",1982,10,15,8,"001D","Summer Tanager","SUTA",0,2,2,48,33,4
"984",1982,10,15,8,"001D","Swamp Sparrow","SWSP",0,2,2,49,33,4
"985",1982,10,15,8,"001D","Tufted Titmouse","TUTI",0,2,2,50,33,4
"986",1982,10,15,8,"001D","Vesper Sparrow","VESP",1,2,2,51,33,4
"987",1982,10,15,8,"001D","Warbling Vireo","WAVI",0,2,2,52,33,4
"988",1982,10,15,8,"001D","Western Kingbird","WEKI",0,2,2,53,33,4
"989",1982,10,15,8,"001D","Yellow-billed Cuckoo","YBCU",0,2,2,54,33,4
"990",1982,10,15,8,"001D","Yellow Warbler","YEWA",0,2,2,55,33,4
"991",1983,1,1,14,"020B","Acadian Flycatcher","ACFL",0,3,3,1,20,1
"992",1983,1,1,14,"020B","American Crow","AMCR",0,3,3,2,20,1
"993",1983,1,1,14,"020B","American Goldfinch","AMGO",0,3,3,3,20,1
"994",1983,1,1,14,"020B","American Robin","AMRO",0,3,3,4,20,1
"995",1983,1,1,14,"020B","American Tree Sparrow","ATSP",0,3,3,5,20,1
"996",1983,1,1,14,"020B","Baltimore Oriole","BAOR",0,3,3,6,20,1
"997",1983,1,1,14,"020B","Barn Swallow","BARS",0,3,3,7,20,1
"998",1983,1,1,14,"020B","Bell's Vireo","BEVI",0,3,3,8,20,1
"999",1983,1,1,14,"020B","Black-capped Chickadee","BCCH",0,3,3,9,20,1
"1000",1983,1,1,14,"020B","Blue Grosbeak","BLGR",0,3,3,10,20,1
"1001",1983,1,1,14,"020B","Blue Jay","BLJA",0,3,3,11,20,1
"1002",1983,1,1,14,"020B","Brown-headed Cowbird","BHCO",0,3,3,12,20,1
"1003",1983,1,1,14,"020B","Brown Thrasher","BRTH",0,3,3,13,20,1
"1004",1983,1,1,14,"020B","Cliff Swallow","CLSW",0,3,3,14,20,1
"1005",1983,1,1,14,"020B","Common Grackle","COGR",0,3,3,15,20,1
"1006",1983,1,1,14,"020B","Common Yellowthroat","COYE",0,3,3,16,20,1
"1007",1983,1,1,14,"020B","Dark-eyed Junco","DEJU",0,3,3,17,20,1
"1008",1983,1,1,14,"020B","Dickcissel","DICK",0,3,3,18,20,1
"1009",1983,1,1,14,"020B","Eastern Bluebird","EABL",0,3,3,19,20,1
"1010",1983,1,1,14,"020B","Eastern Kingbird","EAKI",0,3,3,20,20,1
"1011",1983,1,1,14,"020B","Eastern Meadowlark","EAME",0,3,3,21,20,1
"1012",1983,1,1,14,"020B","Eastern Towhee","EATO",0,3,3,22,20,1
"1013",1983,1,1,14,"020B","European Starling","EUST",0,3,3,23,20,1
"1014",1983,1,1,14,"020B","Field Sparrow","FISP",0,3,3,24,20,1
"1015",1983,1,1,14,"020B","Grasshopper Sparrow","GRSP",0,3,3,25,20,1
"1016",1983,1,1,14,"020B","Gray Catbird","GRCA",0,3,3,26,20,1
"1017",1983,1,1,14,"020B","Great-tailed Grackle","GTGR",0,3,3,27,20,1
"1018",1983,1,1,14,"020B","Great Crested Flycatcher","GCFL",0,3,3,28,20,1
"1019",1983,1,1,14,"020B","Henslow's Sparrow","HESP",0,3,3,29,20,1
"1020",1983,1,1,14,"020B","Horned Lark","HOLA",0,3,3,30,20,1
"1021",1983,1,1,14,"020B","House Wren","HOWR",0,3,3,31,20,1
"1022",1983,1,1,14,"020B","Indigo Bunting","INBU",0,3,3,32,20,1
"1023",1983,1,1,14,"020B","Lark Sparrow","LASP",0,3,3,33,20,1
"1024",1983,1,1,14,"020B","LeConte's Sparrow","LCSP",0,3,3,34,20,1
"1025",1983,1,1,14,"020B","Lincoln's Sparrow","LISP",0,3,3,35,20,1
"1026",1983,1,1,14,"020B","Loggerhead Shrike","LOSH",0,3,3,36,20,1
"1027",1983,1,1,14,"020B","Mourning Dove","MODO",0,3,3,37,20,1
"1028",1983,1,1,14,"020B","Northern Cardinal","NOCA",0,3,3,38,20,1
"1029",1983,1,1,14,"020B","Northern Flicker","NOFL",0,3,3,39,20,1
"1030",1983,1,1,14,"020B","Northern Rough-winged Swallow","NRWS",0,3,3,40,20,1
"1031",1983,1,1,14,"020B","Orchard Oriole","OROR",0,3,3,41,20,1
"1032",1983,1,1,14,"020B","Pine Siskin","PISI",0,3,3,42,20,1
"1033",1983,1,1,14,"020B","Red-winged Blackbird","RWBL",0,3,3,43,20,1
"1034",1983,1,1,14,"020B","Savannah Sparrow","SAVS",0,3,3,44,20,1
"1035",1983,1,1,14,"020B","Sedge Wren","SEWR",0,3,3,45,20,1
"1036",1983,1,1,14,"020B","Song Sparrow","SOSP",0,3,3,46,20,1
"1037",1983,1,1,14,"020B","Spotted Towhee","SPTO",0,3,3,47,20,1
"1038",1983,1,1,14,"020B","Summer Tanager","SUTA",0,3,3,48,20,1
"1039",1983,1,1,14,"020B","Swamp Sparrow","SWSP",0,3,3,49,20,1
"1040",1983,1,1,14,"020B","Tufted Titmouse","TUTI",0,3,3,50,20,1
"1041",1983,1,1,14,"020B","Vesper Sparrow","VESP",0,3,3,51,20,1
"1042",1983,1,1,14,"020B","Warbling Vireo","WAVI",0,3,3,52,20,1
"1043",1983,1,1,14,"020B","Western Kingbird","WEKI",0,3,3,53,20,1
"1044",1983,1,1,14,"020B","Yellow-billed Cuckoo","YBCU",0,3,3,54,20,1
"1045",1983,1,1,14,"020B","Yellow Warbler","YEWA",0,3,3,55,20,1
"1046",1983,1,7,3,"004B","Acadian Flycatcher","ACFL",0,1,3,1,25,1
"1047",1983,1,7,3,"004B","American Crow","AMCR",0,1,3,2,25,1
"1048",1983,1,7,3,"004B","American Goldfinch","AMGO",0,1,3,3,25,1
"1049",1983,1,7,3,"004B","American Robin","AMRO",0,1,3,4,25,1
"1050",1983,1,7,3,"004B","American Tree Sparrow","ATSP",1,1,3,5,25,1
"1051",1983,1,7,3,"004B","Baltimore Oriole","BAOR",0,1,3,6,25,1
"1052",1983,1,7,3,"004B","Barn Swallow","BARS",0,1,3,7,25,1
"1053",1983,1,7,3,"004B","Bell's Vireo","BEVI",0,1,3,8,25,1
"1054",1983,1,7,3,"004B","Black-capped Chickadee","BCCH",0,1,3,9,25,1
"1055",1983,1,7,3,"004B","Blue Grosbeak","BLGR",0,1,3,10,25,1
"1056",1983,1,7,3,"004B","Blue Jay","BLJA",0,1,3,11,25,1
"1057",1983,1,7,3,"004B","Brown-headed Cowbird","BHCO",0,1,3,12,25,1
"1058",1983,1,7,3,"004B","Brown Thrasher","BRTH",0,1,3,13,25,1
"1059",1983,1,7,3,"004B","Cliff Swallow","CLSW",0,1,3,14,25,1
"1060",1983,1,7,3,"004B","Common Grackle","COGR",0,1,3,15,25,1
"1061",1983,1,7,3,"004B","Common Yellowthroat","COYE",0,1,3,16,25,1
"1062",1983,1,7,3,"004B","Dark-eyed Junco","DEJU",0,1,3,17,25,1
"1063",1983,1,7,3,"004B","Dickcissel","DICK",0,1,3,18,25,1
"1064",1983,1,7,3,"004B","Eastern Bluebird","EABL",0,1,3,19,25,1
"1065",1983,1,7,3,"004B","Eastern Kingbird","EAKI",0,1,3,20,25,1
"1066",1983,1,7,3,"004B","Eastern Meadowlark","EAME",1,1,3,21,25,1
"1067",1983,1,7,3,"004B","Eastern Towhee","EATO",0,1,3,22,25,1
"1068",1983,1,7,3,"004B","European Starling","EUST",0,1,3,23,25,1
"1069",1983,1,7,3,"004B","Field Sparrow","FISP",0,1,3,24,25,1
"1070",1983,1,7,3,"004B","Grasshopper Sparrow","GRSP",0,1,3,25,25,1
"1071",1983,1,7,3,"004B","Gray Catbird","GRCA",0,1,3,26,25,1
"1072",1983,1,7,3,"004B","Great-tailed Grackle","GTGR",0,1,3,27,25,1
"1073",1983,1,7,3,"004B","Great Crested Flycatcher","GCFL",0,1,3,28,25,1
"1074",1983,1,7,3,"004B","Henslow's Sparrow","HESP",0,1,3,29,25,1
"1075",1983,1,7,3,"004B","Horned Lark","HOLA",0,1,3,30,25,1
"1076",1983,1,7,3,"004B","House Wren","HOWR",0,1,3,31,25,1
"1077",1983,1,7,3,"004B","Indigo Bunting","INBU",0,1,3,32,25,1
"1078",1983,1,7,3,"004B","Lark Sparrow","LASP",0,1,3,33,25,1
"1079",1983,1,7,3,"004B","LeConte's Sparrow","LCSP",0,1,3,34,25,1
"1080",1983,1,7,3,"004B","Lincoln's Sparrow","LISP",0,1,3,35,25,1
"1081",1983,1,7,3,"004B","Loggerhead Shrike","LOSH",0,1,3,36,25,1
"1082",1983,1,7,3,"004B","Mourning Dove","MODO",0,1,3,37,25,1
"1083",1983,1,7,3,"004B","Northern Cardinal","NOCA",0,1,3,38,25,1
"1084",1983,1,7,3,"004B","Northern Flicker","NOFL",0,1,3,39,25,1
"1085",1983,1,7,3,"004B","Northern Rough-winged Swallow","NRWS",0,1,3,40,25,1
"1086",1983,1,7,3,"004B","Orchard Oriole","OROR",0,1,3,41,25,1
"1087",1983,1,7,3,"004B","Pine Siskin","PISI",0,1,3,42,25,1
"1088",1983,1,7,3,"004B","Red-winged Blackbird","RWBL",0,1,3,43,25,1
"1089",1983,1,7,3,"004B","Savannah Sparrow","SAVS",0,1,3,44,25,1
"1090",1983,1,7,3,"004B","Sedge Wren","SEWR",0,1,3,45,25,1
"1091",1983,1,7,3,"004B","Song Sparrow","SOSP",0,1,3,46,25,1
"1092",1983,1,7,3,"004B","Spotted Towhee","SPTO",0,1,3,47,25,1
"1093",1983,1,7,3,"004B","Summer Tanager","SUTA",0,1,3,48,25,1
"1094",1983,1,7,3,"004B","Swamp Sparrow","SWSP",0,1,3,49,25,1
"1095",1983,1,7,3,"004B","Tufted Titmouse","TUTI",0,1,3,50,25,1
"1096",1983,1,7,3,"004B","Vesper Sparrow","VESP",0,1,3,51,25,1
"1097",1983,1,7,3,"004B","Warbling Vireo","WAVI",0,1,3,52,25,1
"1098",1983,1,7,3,"004B","Western Kingbird","WEKI",0,1,3,53,25,1
"1099",1983,1,7,3,"004B","Yellow-billed Cuckoo","YBCU",0,1,3,54,25,1
"1100",1983,1,7,3,"004B","Yellow Warbler","YEWA",0,1,3,55,25,1
"1101",1983,4,3,8,"001D","Acadian Flycatcher","ACFL",0,2,3,1,30,1
"1102",1983,4,3,8,"001D","American Crow","AMCR",0,2,3,2,30,1
"1103",1983,4,3,8,"001D","American Goldfinch","AMGO",0,2,3,3,30,1
"1104",1983,4,3,8,"001D","American Robin","AMRO",0,2,3,4,30,1
"1105",1983,4,3,8,"001D","American Tree Sparrow","ATSP",0,2,3,5,30,1
"1106",1983,4,3,8,"001D","Baltimore Oriole","BAOR",0,2,3,6,30,1
"1107",1983,4,3,8,"001D","Barn Swallow","BARS",0,2,3,7,30,1
"1108",1983,4,3,8,"001D","Bell's Vireo","BEVI",0,2,3,8,30,1
"1109",1983,4,3,8,"001D","Black-capped Chickadee","BCCH",0,2,3,9,30,1
"1110",1983,4,3,8,"001D","Blue Grosbeak","BLGR",0,2,3,10,30,1
"1111",1983,4,3,8,"001D","Blue Jay","BLJA",0,2,3,11,30,1
"1112",1983,4,3,8,"001D","Brown-headed Cowbird","BHCO",0,2,3,12,30,1
"1113",1983,4,3,8,"001D","Brown Thrasher","BRTH",0,2,3,13,30,1
"1114",1983,4,3,8,"001D","Cliff Swallow","CLSW",0,2,3,14,30,1
"1115",1983,4,3,8,"001D","Common Grackle","COGR",0,2,3,15,30,1
"1116",1983,4,3,8,"001D","Common Yellowthroat","COYE",0,2,3,16,30,1
"1117",1983,4,3,8,"001D","Dark-eyed Junco","DEJU",0,2,3,17,30,1
"1118",1983,4,3,8,"001D","Dickcissel","DICK",0,2,3,18,30,1
"1119",1983,4,3,8,"001D","Eastern Bluebird","EABL",0,2,3,19,30,1
"1120",1983,4,3,8,"001D","Eastern Kingbird","EAKI",0,2,3,20,30,1
"1121",1983,4,3,8,"001D","Eastern Meadowlark","EAME",8,2,3,21,30,1
"1122",1983,4,3,8,"001D","Eastern Towhee","EATO",0,2,3,22,30,1
"1123",1983,4,3,8,"001D","European Starling","EUST",0,2,3,23,30,1
"1124",1983,4,3,8,"001D","Field Sparrow","FISP",0,2,3,24,30,1
"1125",1983,4,3,8,"001D","Grasshopper Sparrow","GRSP",0,2,3,25,30,1
"1126",1983,4,3,8,"001D","Gray Catbird","GRCA",0,2,3,26,30,1
"1127",1983,4,3,8,"001D","Great-tailed Grackle","GTGR",0,2,3,27,30,1
"1128",1983,4,3,8,"001D","Great Crested Flycatcher","GCFL",0,2,3,28,30,1
"1129",1983,4,3,8,"001D","Henslow's Sparrow","HESP",0,2,3,29,30,1
"1130",1983,4,3,8,"001D","Horned Lark","HOLA",0,2,3,30,30,1
"1131",1983,4,3,8,"001D","House Wren","HOWR",0,2,3,31,30,1
"1132",1983,4,3,8,"001D","Indigo Bunting","INBU",0,2,3,32,30,1
"1133",1983,4,3,8,"001D","Lark Sparrow","LASP",0,2,3,33,30,1
"1134",1983,4,3,8,"001D","LeConte's Sparrow","LCSP",0,2,3,34,30,1
"1135",1983,4,3,8,"001D","Lincoln's Sparrow","LISP",0,2,3,35,30,1
"1136",1983,4,3,8,"001D","Loggerhead Shrike","LOSH",0,2,3,36,30,1
"1137",1983,4,3,8,"001D","Mourning Dove","MODO",0,2,3,37,30,1
"1138",1983,4,3,8,"001D","Northern Cardinal","NOCA",0,2,3,38,30,1
"1139",1983,4,3,8,"001D","Northern Flicker","NOFL",0,2,3,39,30,1
"1140",1983,4,3,8,"001D","Northern Rough-winged Swallow","NRWS",0,2,3,40,30,1
"1141",1983,4,3,8,"001D","Orchard Oriole","OROR",0,2,3,41,30,1
"1142",1983,4,3,8,"001D","Pine Siskin","PISI",0,2,3,42,30,1
"1143",1983,4,3,8,"001D","Red-winged Blackbird","RWBL",1,2,3,43,30,1
"1144",1983,4,3,8,"001D","Savannah Sparrow","SAVS",0,2,3,44,30,1
"1145",1983,4,3,8,"001D","Sedge Wren","SEWR",0,2,3,45,30,1
"1146",1983,4,3,8,"001D","Song Sparrow","SOSP",0,2,3,46,30,1
"1147",1983,4,3,8,"001D","Spotted Towhee","SPTO",0,2,3,47,30,1
"1148",1983,4,3,8,"001D","Summer Tanager","SUTA",0,2,3,48,30,1
"1149",1983,4,3,8,"001D","Swamp Sparrow","SWSP",0,2,3,49,30,1
"1150",1983,4,3,8,"001D","Tufted Titmouse","TUTI",0,2,3,50,30,1
"1151",1983,4,3,8,"001D","Vesper Sparrow","VESP",0,2,3,51,30,1
"1152",1983,4,3,8,"001D","Warbling Vireo","WAVI",0,2,3,52,30,1
"1153",1983,4,3,8,"001D","Western Kingbird","WEKI",0,2,3,53,30,1
"1154",1983,4,3,8,"001D","Yellow-billed Cuckoo","YBCU",0,2,3,54,30,1
"1155",1983,4,3,8,"001D","Yellow Warbler","YEWA",0,2,3,55,30,1
"1156",1983,4,8,3,"004B","Acadian Flycatcher","ACFL",0,1,3,1,30,2
"1157",1983,4,8,3,"004B","American Crow","AMCR",0,1,3,2,30,2
"1158",1983,4,8,3,"004B","American Goldfinch","AMGO",0,1,3,3,30,2
"1159",1983,4,8,3,"004B","American Robin","AMRO",0,1,3,4,30,2
"1160",1983,4,8,3,"004B","American Tree Sparrow","ATSP",0,1,3,5,30,2
"1161",1983,4,8,3,"004B","Baltimore Oriole","BAOR",0,1,3,6,30,2
"1162",1983,4,8,3,"004B","Barn Swallow","BARS",0,1,3,7,30,2
"1163",1983,4,8,3,"004B","Bell's Vireo","BEVI",0,1,3,8,30,2
"1164",1983,4,8,3,"004B","Black-capped Chickadee","BCCH",0,1,3,9,30,2
"1165",1983,4,8,3,"004B","Blue Grosbeak","BLGR",0,1,3,10,30,2
"1166",1983,4,8,3,"004B","Blue Jay","BLJA",0,1,3,11,30,2
"1167",1983,4,8,3,"004B","Brown-headed Cowbird","BHCO",1,1,3,12,30,2
"1168",1983,4,8,3,"004B","Brown Thrasher","BRTH",0,1,3,13,30,2
"1169",1983,4,8,3,"004B","Cliff Swallow","CLSW",0,1,3,14,30,2
"1170",1983,4,8,3,"004B","Common Grackle","COGR",0,1,3,15,30,2
"1171",1983,4,8,3,"004B","Common Yellowthroat","COYE",0,1,3,16,30,2
"1172",1983,4,8,3,"004B","Dark-eyed Junco","DEJU",0,1,3,17,30,2
"1173",1983,4,8,3,"004B","Dickcissel","DICK",0,1,3,18,30,2
"1174",1983,4,8,3,"004B","Eastern Bluebird","EABL",0,1,3,19,30,2
"1175",1983,4,8,3,"004B","Eastern Kingbird","EAKI",0,1,3,20,30,2
"1176",1983,4,8,3,"004B","Eastern Meadowlark","EAME",3,1,3,21,30,2
"1177",1983,4,8,3,"004B","Eastern Towhee","EATO",0,1,3,22,30,2
"1178",1983,4,8,3,"004B","European Starling","EUST",0,1,3,23,30,2
"1179",1983,4,8,3,"004B","Field Sparrow","FISP",0,1,3,24,30,2
"1180",1983,4,8,3,"004B","Grasshopper Sparrow","GRSP",0,1,3,25,30,2
"1181",1983,4,8,3,"004B","Gray Catbird","GRCA",0,1,3,26,30,2
"1182",1983,4,8,3,"004B","Great-tailed Grackle","GTGR",0,1,3,27,30,2
"1183",1983,4,8,3,"004B","Great Crested Flycatcher","GCFL",0,1,3,28,30,2
"1184",1983,4,8,3,"004B","Henslow's Sparrow","HESP",0,1,3,29,30,2
"1185",1983,4,8,3,"004B","Horned Lark","HOLA",0,1,3,30,30,2
"1186",1983,4,8,3,"004B","House Wren","HOWR",0,1,3,31,30,2
"1187",1983,4,8,3,"004B","Indigo Bunting","INBU",0,1,3,32,30,2
"1188",1983,4,8,3,"004B","Lark Sparrow","LASP",0,1,3,33,30,2
"1189",1983,4,8,3,"004B","LeConte's Sparrow","LCSP",0,1,3,34,30,2
"1190",1983,4,8,3,"004B","Lincoln's Sparrow","LISP",0,1,3,35,30,2
"1191",1983,4,8,3,"004B","Loggerhead Shrike","LOSH",0,1,3,36,30,2
"1192",1983,4,8,3,"004B","Mourning Dove","MODO",0,1,3,37,30,2
"1193",1983,4,8,3,"004B","Northern Cardinal","NOCA",0,1,3,38,30,2
"1194",1983,4,8,3,"004B","Northern Flicker","NOFL",0,1,3,39,30,2
"1195",1983,4,8,3,"004B","Northern Rough-winged Swallow","NRWS",0,1,3,40,30,2
"1196",1983,4,8,3,"004B","Orchard Oriole","OROR",0,1,3,41,30,2
"1197",1983,4,8,3,"004B","Pine Siskin","PISI",0,1,3,42,30,2
"1198",1983,4,8,3,"004B","Red-winged Blackbird","RWBL",0,1,3,43,30,2
"1199",1983,4,8,3,"004B","Savannah Sparrow","SAVS",0,1,3,44,30,2
"1200",1983,4,8,3,"004B","Sedge Wren","SEWR",0,1,3,45,30,2
"1201",1983,4,8,3,"004B","Song Sparrow","SOSP",0,1,3,46,30,2
"1202",1983,4,8,3,"004B","Spotted Towhee","SPTO",0,1,3,47,30,2
"1203",1983,4,8,3,"004B","Summer Tanager","SUTA",0,1,3,48,30,2
"1204",1983,4,8,3,"004B","Swamp Sparrow","SWSP",0,1,3,49,30,2
"1205",1983,4,8,3,"004B","Tufted Titmouse","TUTI",0,1,3,50,30,2
"1206",1983,4,8,3,"004B","Vesper Sparrow","VESP",0,1,3,51,30,2
"1207",1983,4,8,3,"004B","Warbling Vireo","WAVI",0,1,3,52,30,2
